Date,Open,High,Low,Close,Adj Close,Volume
2013-07-03,381.024994,388.000000,378.325012,383.850006,342.368744,1633440
2013-07-04,383.024994,401.000000,383.024994,399.875000,356.661987,3441860
2013-07-05,400.549988,403.500000,396.100006,397.825012,354.833527,1445252
2013-07-08,401.350006,410.799988,399.524994,409.399994,365.157654,2295638
2013-07-09,408.250000,414.075012,407.500000,411.375000,366.919220,1756908
2013-07-10,411.375000,422.000000,411.000000,419.799988,374.433716,2063596
2013-07-11,421.000000,424.500000,416.200012,420.325012,374.902069,1746506
2013-07-12,425.000000,432.625000,423.674988,431.299988,384.690948,2426814
2013-07-15,430.250000,441.475006,430.250000,437.625000,390.332520,1893242
2013-07-16,432.000000,442.450012,431.250000,438.500000,391.112946,1549062
2013-07-17,436.700012,444.350006,436.649994,437.625000,390.332520,1660756
2013-07-18,439.450012,439.450012,427.750000,429.424988,383.018677,2121144
2013-07-19,433.399994,453.450012,433.399994,446.125000,397.913940,4768540
2013-07-22,447.500000,449.750000,438.424988,445.125000,397.021973,1925832
2013-07-23,445.625000,452.924988,445.625000,450.225006,401.570831,2465650
2013-07-24,447.299988,453.975006,445.024994,450.049988,401.414734,1545034
2013-07-25,450.000000,456.450012,446.500000,451.200012,402.440460,2121722
2013-07-26,454.799988,459.450012,450.899994,451.899994,403.064850,2647718
2013-07-29,452.500000,453.850006,446.174988,448.399994,399.943085,1913768
2013-07-30,453.500000,457.475006,451.000000,452.825012,403.889893,3111148
2013-07-31,459.000000,474.950012,438.500000,468.774994,418.116241,8083686
2013-08-01,475.500000,475.750000,463.274994,465.350006,415.061249,3181898
2013-08-02,466.500000,474.725006,463.200012,467.975006,417.402740,2764360
2013-08-05,468.125000,480.500000,468.125000,474.825012,423.512421,2001988
2013-08-06,474.500000,480.000000,470.024994,472.225006,421.193359,1884744
2013-08-07,476.000000,478.000000,449.424988,453.299988,404.313507,2830518
2013-08-08,449.000000,455.174988,441.750000,452.950012,404.001373,2653792
2013-08-12,452.950012,468.000000,451.524994,466.674988,416.243225,2295722
2013-08-13,469.000000,475.850006,467.500000,470.299988,419.476410,1862652
2013-08-14,472.475006,473.450012,456.424988,460.100006,410.378693,2948756
2013-08-16,460.100006,470.475006,453.000000,460.500000,410.735504,4200692
2013-08-19,464.500000,468.725006,457.375000,465.725006,415.395844,2979624
2013-08-20,467.200012,467.200012,446.325012,449.575012,400.991119,2595508
2013-08-21,446.825012,456.899994,440.649994,442.950012,395.082092,2606762
2013-08-22,441.049988,453.325012,435.850006,451.174988,402.418152,2366998
2013-08-23,450.524994,476.500000,449.299988,473.174988,422.040680,3951114
2013-08-26,470.325012,483.250000,469.299988,472.274994,421.238007,2596152
2013-08-27,470.000000,480.475006,470.000000,473.850006,422.642792,1579588
2013-08-28,471.500000,492.450012,471.424988,490.075012,437.114441,3280796
2013-08-29,490.500000,513.075012,485.174988,508.825012,453.838196,4629334
2013-08-30,505.799988,522.450012,504.950012,520.224976,464.006134,3024524
2013-09-02,515.000000,525.000000,515.000000,519.174988,463.069641,1965680
2013-09-03,520.000000,523.400024,510.000000,511.924988,456.603149,2359126
2013-09-04,512.400024,525.424988,507.500000,519.650024,463.493347,3494070
2013-09-05,521.099976,522.349976,505.549988,509.950012,454.841614,2884166
2013-09-06,508.000000,520.674988,501.549988,508.475006,453.525970,2740694
2013-09-10,508.475006,536.474976,505.600006,531.325012,473.906677,4005880
2013-09-11,534.974976,540.625000,525.750000,533.275024,475.645905,2088426
2013-09-12,537.750000,540.924988,527.549988,537.174988,479.124420,2886632
2013-09-13,537.174988,540.049988,519.174988,522.875000,466.369781,3145154
2013-09-16,526.424988,527.000000,492.125000,498.200012,444.361359,5023134
2013-09-17,500.625000,519.900024,500.500000,518.575012,462.534546,1812802
2013-09-18,525.000000,525.000000,509.174988,514.400024,458.810638,1862988
2013-09-19,514.500000,518.924988,498.049988,512.000000,456.670105,2623740
2013-09-20,519.900024,533.799988,514.799988,530.900024,473.527588,2066824
2013-09-23,528.250000,549.625000,528.250000,545.500000,486.549866,2998654
2013-09-24,542.299988,551.974976,534.275024,536.299988,478.344116,2862742
2013-09-25,537.525024,540.474976,526.799988,531.500000,474.062775,2507858
2013-09-26,532.775024,534.700012,522.099976,526.125000,469.268616,3190220
2013-09-27,524.700012,542.000000,522.500000,536.375000,478.410950,2007316
2013-09-30,537.950012,552.000000,536.000000,543.599976,484.855103,2627178
2013-10-01,542.750000,545.000000,531.924988,535.549988,477.675140,1025872
2013-10-03,535.549988,557.875000,535.549988,552.299988,492.614929,4143956
2013-10-04,550.625000,559.750000,546.200012,548.400024,489.136536,2698722
2013-10-07,550.150024,564.775024,550.000000,559.674988,499.192871,2947852
2013-10-08,559.974976,559.974976,551.700012,553.325012,493.529266,1272392
2013-10-09,553.049988,562.000000,550.275024,555.900024,495.825958,2563278
2013-10-10,555.900024,565.000000,555.900024,558.825012,498.434937,2903410
2013-10-11,567.500000,584.200012,559.250000,578.724976,516.184265,5467492
2013-10-14,582.500000,584.000000,577.599976,579.924988,517.254639,3209702
2013-10-15,588.000000,589.224976,578.375000,580.575012,517.834412,2789670
2013-10-17,580.575012,584.150024,538.525024,541.525024,483.004486,8060804
2013-10-18,541.500000,554.700012,535.549988,551.299988,491.723022,3910048
2013-10-21,553.000000,557.099976,526.150024,542.049988,483.472717,4490738
2013-10-22,548.250000,558.250000,542.650024,554.450012,496.364136,2536510
2013-10-23,559.900024,559.950012,537.549988,553.325012,495.357025,2010728
2013-10-24,550.500000,555.000000,524.500000,527.325012,472.080780,3605224
2013-10-25,522.450012,543.950012,521.174988,539.375000,482.868378,3054960
2013-10-28,535.500000,542.150024,529.000000,531.424988,475.751251,1769818
2013-10-29,532.549988,542.400024,532.400024,540.299988,483.696350,2261806
2013-10-30,542.000000,547.200012,532.049988,542.974976,486.091278,1854732
2013-10-31,548.000000,555.799988,543.075012,547.674988,490.298798,3747244
2013-11-01,548.375000,559.950012,548.049988,551.549988,493.767914,2606228
2013-11-05,551.549988,554.900024,541.025024,550.500000,492.827911,1585574
2013-11-06,550.500000,555.849976,539.450012,541.525024,484.793274,2039256
2013-11-07,546.950012,561.700012,545.200012,551.549988,493.767914,1986424
2013-11-08,551.250000,566.250000,550.125000,557.150024,498.781250,2297154
2013-11-11,557.500000,568.950012,548.349976,551.000000,493.275574,1680296
2013-11-12,553.000000,560.250000,546.650024,548.700012,491.216492,2256384
2013-11-13,545.000000,556.000000,545.000000,548.075012,490.657074,1527346
2013-11-14,544.674988,551.875000,538.775024,542.299988,485.486877,1290316
2013-11-18,542.299988,557.174988,534.349976,548.150024,490.724121,1962534
2013-11-19,551.750000,557.000000,549.250000,551.349976,493.588867,1972614
2013-11-20,554.750000,557.775024,541.275024,543.450012,486.516418,1076604
2013-11-21,546.200012,548.750000,528.875000,530.950012,475.325958,1520518
2013-11-22,530.049988,533.674988,524.200012,525.125000,470.111267,2199418
2013-11-25,521.500000,534.750000,521.500000,526.500000,471.342255,1699176
2013-11-26,523.500000,534.224976,522.000000,529.875000,474.363586,3000204
2013-11-27,530.049988,536.000000,527.750000,529.275024,473.826508,1413216
2013-11-28,532.500000,537.200012,528.799988,531.075012,475.437897,1829348
2013-11-29,531.250000,547.125000,531.250000,543.000000,486.113586,1801242
2013-12-02,541.200012,570.000000,541.200012,566.375000,507.039764,2257784
2013-12-03,565.000000,570.000000,555.549988,559.200012,500.616577,1876990
2013-12-04,560.099976,567.000000,555.650024,558.299988,499.810699,1187826
2013-12-05,565.000000,566.000000,550.674988,554.349976,496.274597,1586302
2013-12-06,552.000000,566.500000,552.000000,563.299988,504.286926,1017564
2013-12-09,565.900024,575.000000,561.349976,571.700012,511.806946,2031754
2013-12-10,569.025024,582.924988,569.000000,577.424988,516.932251,6213008
2013-12-11,577.525024,593.000000,577.525024,588.200012,526.578308,4618398
2013-12-12,585.599976,594.000000,578.500000,590.375000,528.525391,1891074
2013-12-13,586.799988,594.000000,584.025024,590.575012,528.704529,5720522
2013-12-16,589.750000,596.000000,584.099976,592.849976,530.741150,4121260
2013-12-17,598.500000,599.000000,583.950012,585.174988,523.870300,3686530
2013-12-18,586.000000,599.849976,584.400024,598.724976,541.553406,1752004
2013-12-19,598.775024,629.325012,598.724976,618.025024,559.010498,3271676
2013-12-20,619.849976,625.950012,615.599976,618.849976,559.756714,5841704
2013-12-23,621.200012,629.974976,618.525024,620.325012,561.090942,2112348
2013-12-24,622.400024,626.750000,617.000000,618.875000,559.779419,1098832
2013-12-26,618.875000,623.000000,617.500000,622.450012,563.012817,1466964
2013-12-27,624.000000,630.950012,620.000000,623.025024,563.533081,1552446
2013-12-30,629.500000,635.000000,617.049988,623.349976,563.826965,789350
2013-12-31,625.900024,634.000000,619.075012,631.275024,570.995239,747986
2014-01-01,634.400024,634.950012,626.150024,629.250000,569.163574,368994
2014-01-02,630.000000,632.500000,620.075012,625.525024,565.794250,515488
2014-01-03,622.549988,633.000000,621.724976,629.875000,569.728821,1362972
2014-01-06,632.500000,633.000000,622.150024,625.325012,565.613464,696052
2014-01-07,628.000000,633.750000,621.075012,628.174988,568.191284,1939658
2014-01-08,629.000000,638.250000,621.099976,623.200012,563.691406,1288388
2014-01-09,625.250000,645.224976,621.549988,642.625000,581.261475,1625150
2014-01-10,649.400024,659.299988,635.000000,649.099976,587.118164,2646248
2014-01-13,652.349976,676.500000,651.500000,671.674988,607.537415,2305606
2014-01-14,671.250000,671.250000,657.500000,660.500000,597.429504,1280082
2014-01-15,665.150024,673.700012,661.549988,665.174988,601.658142,1959564
2014-01-16,675.500000,699.000000,670.125000,695.349976,628.951782,6513674
2014-01-17,694.500000,699.500000,684.900024,689.825012,623.954346,3736948
2014-01-20,692.750000,718.500000,687.825012,715.299988,646.996826,3797022
2014-01-21,716.075012,729.275024,715.474976,720.075012,651.315918,3970102
2014-01-22,720.000000,724.900024,706.575012,722.375000,657.046082,3608038
2014-01-23,722.375000,722.375000,699.299988,705.849976,642.015564,3021772
2014-01-24,706.625000,715.525024,700.200012,705.924988,642.083801,2208112
2014-01-27,705.000000,714.775024,698.299988,712.250000,647.836731,3128182
2014-01-28,709.500000,713.025024,699.049988,706.224976,642.356628,1957332
2014-01-29,705.500000,717.500000,703.049988,711.150024,646.836304,1308138
2014-01-30,711.450012,722.500000,703.900024,717.099976,652.248047,2723288
2014-01-31,718.049988,734.950012,715.049988,731.099976,664.982117,1898842
2014-02-03,727.000000,735.575012,724.325012,726.450012,660.752625,1210426
2014-02-04,717.250000,719.000000,687.549988,700.950012,637.558960,2545976
2014-02-05,706.000000,707.000000,687.750000,696.825012,633.806763,3327672
2014-02-06,700.000000,705.775024,682.000000,704.349976,640.651184,2685652
2014-02-07,709.849976,711.450012,692.799988,700.025024,636.717407,2224428
2014-02-10,702.200012,711.250000,698.299988,708.075012,644.039368,1768380
2014-02-11,707.500000,739.599976,707.500000,736.549988,669.939209,3803654
2014-02-12,740.000000,755.250000,738.875000,745.400024,677.988831,3705372
2014-02-13,749.500000,751.174988,740.275024,744.599976,677.261230,2716944
2014-02-14,747.000000,756.875000,739.299988,748.674988,680.967590,2416824
2014-02-17,750.000000,761.000000,749.000000,751.200012,683.264221,1396054
2014-02-18,754.000000,757.400024,741.625000,743.325012,676.101501,1401072
2014-02-19,746.000000,750.000000,737.700012,747.174988,679.603333,1398124
2014-02-20,747.500000,748.950012,733.674988,736.450012,669.848206,1843660
2014-02-21,735.500000,773.200012,735.500000,769.099976,699.545471,2944192
2014-02-24,770.500000,770.500000,760.299988,765.099976,695.907166,1409902
2014-02-25,769.474976,777.424988,767.500000,774.474976,704.434387,1399092
2014-02-26,774.500000,791.075012,770.575012,786.325012,715.212708,2885610
2014-02-28,786.325012,795.000000,765.000000,787.775024,716.531555,8094072
2014-03-03,788.000000,788.000000,745.900024,752.325012,684.287598,4463326
2014-03-04,756.000000,762.500000,737.525024,740.700012,673.713806,3468362
2014-03-05,743.450012,747.200012,726.674988,731.224976,665.095764,4005538
2014-03-06,734.700012,749.750000,734.500000,745.924988,678.466248,3745184
2014-03-07,746.000000,752.500000,728.125000,743.950012,676.669983,4409478
2014-03-10,739.000000,741.799988,718.750000,720.525024,655.363342,4922070
2014-03-11,720.525024,733.549988,718.924988,727.275024,661.502991,3791548
2014-03-12,723.299988,734.224976,720.000000,730.125000,664.095154,2198388
2014-03-13,722.500000,739.500000,718.650024,729.599976,663.617676,2945744
2014-03-14,722.299988,722.500000,702.724976,708.424988,644.357544,2804900
2014-03-18,708.424988,713.424988,704.000000,706.525024,642.629517,2265036
2014-03-19,702.000000,710.000000,685.625000,701.799988,638.331848,3218632
2014-03-20,698.000000,712.950012,698.000000,703.674988,640.037231,2472082
2014-03-21,705.500000,728.349976,698.750000,713.150024,648.655396,3936338
2014-03-22,null,null,null,null,null,null
2014-03-24,720.000000,725.000000,704.424988,707.174988,643.220703,1922846
2014-03-25,705.549988,714.750000,696.700012,698.849976,635.648560,2517646
2014-03-26,702.500000,704.000000,692.500000,698.549988,635.375732,2376792
2014-03-27,702.500000,702.500000,691.375000,694.575012,631.760254,3565318
2014-03-28,700.500000,711.000000,697.650024,702.900024,639.332336,2165470
2014-03-31,702.500000,702.500000,690.500000,695.349976,632.465271,1963014
2014-04-01,705.000000,714.750000,700.000000,709.224976,645.085327,2981448
2014-04-02,716.000000,718.400024,711.099976,712.849976,648.382446,2415542
2014-04-03,719.049988,720.000000,706.500000,712.150024,647.745911,2532864
2014-04-04,720.150024,720.150024,697.500000,698.950012,635.739563,2109882
2014-04-07,698.750000,705.849976,691.825012,703.224976,639.628052,1968572
2014-04-09,703.224976,703.224976,683.599976,690.125000,627.712463,3534634
2014-04-10,690.000000,694.500000,674.974976,678.700012,617.320923,2834996
2014-04-11,671.150024,702.500000,667.500000,700.325012,636.990295,3745044
2014-04-15,700.325012,718.625000,698.950012,712.400024,647.973145,3471906
2014-04-16,719.250000,719.250000,701.000000,706.250000,642.379272,2359828
2014-04-17,725.500000,726.400024,707.500000,712.375000,647.950439,3039230
2014-04-21,712.375000,721.650024,710.599976,719.849976,654.749451,1880050
2014-04-22,715.549988,730.000000,715.549988,726.325012,664.330261,1974634
2014-04-23,726.500000,730.000000,717.000000,719.224976,657.836487,3374236
2014-04-24,719.224976,719.224976,719.224976,719.224976,657.836487,0
2014-04-25,724.025024,731.900024,716.474976,724.700012,662.844116,2423566
2014-04-28,725.000000,727.500000,707.799988,709.799988,649.215820,2131814
2014-04-29,710.500000,716.799988,703.900024,707.224976,646.860718,1357452
2014-04-30,705.275024,714.349976,697.724976,701.450012,641.578552,1215144
2014-05-02,701.450012,716.349976,693.000000,712.375000,651.571045,1273624
2014-05-05,715.000000,719.200012,686.500000,690.900024,631.929077,1515064
2014-05-06,690.575012,696.500000,684.525024,691.275024,632.272034,1283550
2014-05-07,696.000000,701.750000,658.075012,660.400024,604.032288,2693352
2014-05-08,667.500000,673.174988,656.049988,669.900024,612.721497,1903266
2014-05-09,669.500000,689.000000,667.575012,685.349976,626.852722,2015274
2014-05-12,681.000000,700.599976,671.349976,697.200012,637.691345,2136628
2014-05-13,698.325012,722.599976,698.325012,716.450012,655.298279,1339854
2014-05-14,717.000000,723.974976,698.000000,705.700012,645.465820,1936198
2014-05-15,700.299988,713.474976,696.049988,702.900024,642.904846,1309238
2014-05-16,702.500000,722.900024,679.400024,682.575012,624.314636,3165888
2014-05-19,688.900024,688.900024,628.000000,653.599976,597.812744,3834500
2014-05-20,650.000000,671.500000,631.724976,654.250000,598.407166,4100354
2014-05-21,655.150024,671.500000,655.049988,668.025024,611.006653,2003254
2014-05-22,668.025024,669.950012,656.500000,661.924988,605.427185,2251908
2014-05-23,658.575012,675.924988,658.575012,670.525024,613.293091,2424378
2014-05-26,670.500000,699.500000,666.299988,693.099976,633.941223,2171300
2014-05-27,696.000000,712.224976,683.775024,691.750000,632.706360,1706210
2014-05-28,692.525024,726.375000,689.000000,720.224976,658.751038,2771060
2014-05-29,727.500000,727.500000,692.525024,699.875000,640.138000,2297800
2014-05-30,700.000000,716.000000,688.375000,709.275024,648.735718,1765740
2014-06-02,710.025024,712.375000,688.375000,691.400024,632.386414,1286962
2014-06-03,692.500000,695.000000,670.500000,674.150024,616.608582,2373998
2014-06-04,671.049988,677.500000,650.799988,654.125000,598.292908,2842292
2014-06-05,659.400024,669.750000,653.500000,666.450012,609.565857,2296152
2014-06-06,663.125000,667.174988,657.250000,663.849976,607.187927,2550528
2014-06-09,664.025024,685.525024,664.000000,684.500000,626.075256,2134444
2014-06-10,686.000000,701.000000,682.150024,699.125000,639.452026,1890576
2014-06-11,701.500000,709.000000,693.599976,702.900024,642.904846,1757420
2014-06-12,701.650024,710.950012,690.700012,703.375000,643.339233,2016766
2014-06-13,703.974976,722.500000,693.000000,719.474976,658.065063,2347282
2014-06-16,721.450012,724.000000,705.974976,711.224976,650.519226,2454110
2014-06-17,718.000000,737.000000,717.750000,727.224976,665.153625,3965330
2014-06-18,723.500000,728.575012,713.000000,718.424988,657.104736,2478262
2014-06-19,713.000000,731.900024,704.799988,729.299988,667.051514,2579976
2014-06-20,733.500000,734.450012,717.275024,721.974976,660.351624,2862810
2014-06-23,714.325012,721.700012,705.000000,709.525024,648.964233,1112652
2014-06-24,707.500000,711.424988,702.000000,707.974976,647.546692,1277884
2014-06-25,707.974976,719.200012,704.450012,709.450012,648.895752,976020
2014-06-26,710.000000,723.224976,705.450012,717.049988,655.847107,2059756
2014-06-27,716.500000,742.875000,712.924988,740.724976,677.501404,3534508
2014-06-30,746.450012,754.000000,742.500000,750.075012,686.053284,2004482
2014-07-01,747.500000,751.474976,739.000000,748.775024,684.864197,1845472
2014-07-02,746.900024,748.099976,736.049988,740.150024,676.975403,1254786
2014-07-03,730.000000,745.500000,730.000000,733.224976,670.641479,2595000
2014-07-04,736.924988,742.299988,734.349976,740.174988,676.998169,666134
2014-07-07,745.000000,756.000000,737.525024,754.250000,689.871887,2195130
2014-07-08,761.674988,761.674988,735.000000,739.075012,675.992188,2794082
2014-07-09,747.500000,747.500000,727.700012,736.599976,673.728394,3644864
2014-07-10,736.000000,748.950012,730.299988,736.200012,673.362610,1296514
2014-07-11,747.000000,754.500000,740.174988,750.700012,686.625000,1870758
2014-07-14,747.700012,751.000000,720.000000,724.474976,662.638184,3272844
2014-07-15,725.000000,736.650024,725.000000,731.250000,668.835022,1226512
2014-07-16,734.000000,738.575012,725.500000,734.825012,672.104980,1208344
2014-07-17,736.025024,741.674988,729.500000,733.400024,670.801514,731650
2014-07-18,742.500000,754.125000,740.049988,750.125000,686.098938,1261870
2014-07-21,755.000000,759.500000,750.049988,754.025024,689.666077,1541390
2014-07-22,751.000000,766.700012,748.000000,764.450012,699.201355,1762572
2014-07-23,767.500000,775.000000,759.450012,771.500000,705.649475,1697838
2014-07-24,774.325012,794.224976,772.500000,791.250000,723.713806,1889610
2014-07-25,793.000000,793.000000,779.224976,791.174988,723.645142,2197296
2014-07-28,791.174988,812.500000,785.549988,807.174988,738.279541,3773448
2014-07-30,807.174988,808.275024,795.549988,798.775024,730.596558,2287692
2014-07-31,797.025024,797.500000,770.549988,777.549988,711.183105,4713718
2014-08-01,772.625000,775.000000,753.500000,757.625000,692.958679,3867022
2014-08-04,760.000000,782.000000,760.000000,777.500000,711.137390,2566116
2014-08-05,776.000000,780.075012,764.075012,772.224976,706.312622,1448484
2014-08-06,772.500000,779.450012,767.674988,773.825012,707.776184,1239464
2014-08-07,766.000000,770.674988,755.000000,759.125000,694.330750,1532828
2014-08-08,757.474976,770.349976,756.049988,766.400024,700.984680,1357968
2014-08-11,767.000000,771.424988,751.099976,757.650024,692.981689,1427106
2014-08-12,759.000000,761.025024,751.349976,758.575012,693.827759,1164284
2014-08-13,765.000000,783.799988,755.599976,780.075012,713.492615,1920672
2014-08-14,787.375000,788.500000,761.000000,769.000000,703.362915,1265840
2014-08-18,769.000000,776.974976,759.000000,761.525024,696.525879,1139798
2014-08-19,766.500000,771.000000,762.825012,769.375000,703.705994,894778
2014-08-20,774.450012,782.474976,769.325012,779.275024,712.760986,1502840
2014-08-21,781.500000,792.700012,770.099976,777.775024,711.388977,2135100
2014-08-22,775.599976,807.474976,775.599976,797.375000,729.315979,2436310
2014-08-25,800.000000,809.000000,792.250000,798.849976,730.665100,1442286
2014-08-26,799.950012,808.750000,784.250000,800.799988,732.448669,1842824
2014-08-27,802.450012,827.849976,802.450012,824.950012,754.537354,2482938
2014-08-28,825.500000,832.875000,812.400024,815.375000,745.779602,2586906
2014-09-01,815.375000,829.500000,815.375000,818.700012,748.820801,744272
2014-09-02,821.250000,828.500000,812.125000,824.000000,753.668518,846020
2014-09-03,825.000000,836.000000,821.375000,829.000000,758.241638,2526206
2014-09-04,834.375000,836.924988,826.275024,830.525024,759.636536,1162000
2014-09-05,832.950012,835.974976,825.500000,832.150024,761.122803,1132960
2014-09-08,837.424988,841.525024,826.700012,833.125000,762.014526,1045242
2014-09-09,835.000000,836.000000,818.049988,820.400024,750.375671,1025176
2014-09-10,817.500000,827.950012,814.150024,817.500000,747.723267,866484
2014-09-11,822.400024,827.400024,810.674988,818.849976,748.958008,1280830
2014-09-12,817.000000,819.000000,806.349976,810.500000,741.320679,1545648
2014-09-15,811.025024,812.500000,802.700012,804.849976,736.153015,1362864
2014-09-16,802.549988,818.900024,797.450012,802.775024,734.255066,1115834
2014-09-17,800.424988,817.500000,800.400024,813.275024,743.858826,1207740
2014-09-18,813.000000,826.150024,805.150024,818.450012,748.592285,1428664
2014-09-19,820.000000,855.500000,817.025024,836.775024,765.353027,4392076
2014-09-22,835.424988,851.424988,827.500000,849.674988,777.152039,965160
2014-09-23,850.000000,867.500000,848.400024,862.224976,788.630859,3387570
2014-09-24,862.500000,867.500000,851.875000,854.700012,781.748230,1106624
2014-09-25,855.200012,865.000000,847.325012,854.224976,781.313660,1559626
2014-09-26,859.900024,862.500000,845.599976,857.000000,783.851746,1550460
2014-09-29,857.924988,863.724976,850.200012,853.000000,780.193237,1360014
2014-09-30,857.000000,862.000000,853.025024,857.375000,784.194763,1700296
2014-10-01,860.000000,877.750000,856.674988,870.075012,795.810669,3218518
2014-10-07,870.075012,888.125000,858.250000,864.599976,790.802979,2408208
2014-10-08,862.549988,872.275024,832.500000,836.549988,765.147278,2154150
2014-10-09,840.500000,855.000000,835.500000,847.750000,775.391357,1084634
2014-10-10,850.049988,871.500000,843.474976,868.750000,794.598938,2075086
2014-10-13,870.950012,884.125000,860.750000,877.900024,802.967834,1809386
2014-10-14,866.349976,877.200012,858.299988,861.500000,787.967712,1424920
2014-10-15,861.500000,861.500000,861.500000,861.500000,787.967712,0
2014-10-16,861.349976,870.250000,824.025024,827.924988,757.258484,2566460
2014-10-17,792.500000,796.575012,748.650024,752.750000,688.499939,8642054
2014-10-20,765.000000,767.500000,740.000000,748.174988,684.315430,4343252
2014-10-21,748.500000,757.000000,742.525024,752.549988,693.881409,2990188
2014-10-22,760.150024,761.974976,751.000000,756.625000,697.638916,1324050
2014-10-27,756.625000,769.000000,743.500000,748.375000,690.031982,3817660
2014-10-28,745.525024,755.500000,740.000000,750.575012,692.060547,2277396
2014-10-29,747.674988,759.500000,747.674988,756.000000,697.062622,2631064
2014-10-30,758.974976,793.799988,758.974976,788.375000,726.913574,3731448
2014-10-31,794.000000,812.325012,791.924988,804.200012,741.504944,1690542
